name,id,text
Zazie,gqVl3RprESEqkIPeJH0yOg,"Have been wanting to come here for brunch for years and years. Now that my sister lives in Cole Valley around the corner, its super convenient, and we..."
Zazie,gqVl3RprESEqkIPeJH0yOg,"Zazie's is an iconic brunch place in Cole Valley. It gets extremely busy on the weekend, so get there early or be prepared to wait. 

Few highlights -..."
Shanghai Dumpling King,WLVcFNJnnkfig_ASwwt86g,"Does it even matter that I leave a review anymore? After a few years, it's time to leave it the 5 star review it always deserved. Rest in peace to an Outer..."
Shanghai Dumpling King,WLVcFNJnnkfig_ASwwt86g,someone told us to go here who was asian so we trusted them. i don't know why it's just a regular old dumpling place. there's like a million chinese places...
Shanghai Dumpling King,WLVcFNJnnkfig_ASwwt86g,"XLB!!!  Come to this restaurant whenever, I'm in the neighborhood. The price is right and parking is normally pretty good. I was a little disappointed the..."
Washington Bakery & Restaurant,aHnXmu0YUUg5WW_ERihxTw,"It's been ten years since my original review so an update is appropriate especially after their recent remodel.  It's not earth shattering, the makeover..."
Washington Bakery & Restaurant,aHnXmu0YUUg5WW_ERihxTw,"Downgraded tremendously 

Father's day lunch has been so disappointing. We come here once a year but every time we come, things start to become worse and..."
Washington Bakery & Restaurant,aHnXmu0YUUg5WW_ERihxTw,"i ordered spicy crab noodle soup; its everything except the SPICY part. The crab I believe is out of a can, which got that smell all over the soup.

Service..."
Beach Street Grill Restaurant,nY3qsB75yCrOiTZcsrzFDw,"Breakfast is the most important meal of the day.

Unless you are intermittent fasting or prefer a protein shake to feel light on your feet until lunch. 

I..."
Beach Street Grill Restaurant,nY3qsB75yCrOiTZcsrzFDw,This place was fantastic! The service was very Prompt and fast. I love that they have gluten free options and sandwiches! I had the veggie grilled sandwich...
Beach Street Grill Restaurant,nY3qsB75yCrOiTZcsrzFDw,"Value: ***
Food: ***
Service: ****
Ambience: ****
Location: ****
This place was recommended to us by the concierge at the Sheraton Fishermans Wharf for..."
Cafe Isabella,3fAm4LkrGUbjXM6eMonBEA,You should have to sign a release form before trying to eat one of these burritos. They are HUGE . Like the size of grown man's forearm huge. Don't let the...
Cafe Isabella,3fAm4LkrGUbjXM6eMonBEA,"Came to this little cute ""cafe"" Sunday morning around 11am. I was in the mood for some hot breakfast food, without having to get all fancy and dressed up. I..."
Cafe Isabella,3fAm4LkrGUbjXM6eMonBEA,MUST GO. I loved the authenticity of this little shop and the staff members were amazing. Ordered the chorizo burrito that was perfectly spicy and the...
Superior Palace,aiASj7pJtkGJQfOOmyz5bA,"Amazing Tasty Best Chinese Seafood restaurant in Rcihmond district, San Francisco,CA.I highly recomment any seafood lover customers should jump in to enjoy..."
Superior Palace,aiASj7pJtkGJQfOOmyz5bA,"This restaurant's advertised prices are misleading.
I ordered economy family meals as $26.95 says on the menu, but when the guy calculated, he just wrote..."
Superior Palace,aiASj7pJtkGJQfOOmyz5bA,"If i could give 0 stars I would...

This establishment the food is not bad typical chinese family style, waiters are nice.

I've come to this establishment..."
Golden Kim Tar,ZajCfjeJaHdakadUMYT9Dw,I had a good experience here. I was looking for a place that could accommodate a large group of 20 people for lunch close to Market St near where we were...
Golden Kim Tar,ZajCfjeJaHdakadUMYT9Dw,"I really like the Pad Thai here and I'm definitely not a vegan.  The flavor of the sauce and the noodles is always very clean, I think it's because there's..."
Golden Kim Tar,ZajCfjeJaHdakadUMYT9Dw,"Even they are very busy, staff there greets everyone comes into the restaurant. 
I ordered to-go this time. They put a foil inside of to-go container to..."
Just Won Ton,rVEilABR3QhuYL1qc5R9gA,They make the best Soft Scrambled Egg & Shrimp/Beef Over Ho Fun/Shanghai Noodles.  The egg is usually still kinda runny and very soft.  The beef is tender....
Just Won Ton,rVEilABR3QhuYL1qc5R9gA,"Food: ***
Service: ***
Ambiance: ****

Tried brisket wonrton noodle soup.  Soup had a bit sweetness to it.  Not sure if it is from daikon or MSG.  I would..."
Just Won Ton,rVEilABR3QhuYL1qc5R9gA,"I've been coming here ever since I was a little kid. It used to be much better and the recent times I've stopped by, I've been disappointed. 

I usually..."
Sequoia Hospital,n29sOQcwvU1-Oo964DtnQw,"We came to Sequoia for the birth of our first child. Our ObGyn only delivers here, so that made the decision for us. However, our experience at Sequoia was..."
Sequoia Hospital,n29sOQcwvU1-Oo964DtnQw,"If I can give this hospital a ZERO review, I would give it! The only thing of this hospital is wanting to earn your money. From doctors to nurses, every one..."
Sequoia Hospital,n29sOQcwvU1-Oo964DtnQw,"Went to the ER after severely being ill for over the span of many months, and under the recommendations of the nearby Dignity Health Urgent Care. Waited..."
Rubin's,rQ0IS-WDra4BuF0qQkVQKQ,"Rubin's does a lot of breakfast and lunch catering for our office and their food is pretty good.  My favorites from here include the yogurt parfaits, and..."
St John's Snack Bar,wQeKU_F1s-hIp97oI-ROog,"Err... this is a Catholic School. Like... with kids and a playground and teachers and presumably nuns. 

Probably shouldn't be listed on Yelp..."
Lai Hong Lounge,Uh8PqobH8dQDAkvlQr4v9A,"This is one of the more popular dim sum spots in SF so be prepared to wait accordingly. 

They don't do reservations for dim sum so you'll want to grab a..."
Lai Hong Lounge,Uh8PqobH8dQDAkvlQr4v9A,I've had dim sum at Lai Hong Lounge for quite a few times now and I would say this is the best place for dim sum in all of San Francisco Chinatown. If...
Lai Hong Lounge,Uh8PqobH8dQDAkvlQr4v9A,"Get your camera's ready! If you love dim sum and you love cute things, this restaurant is for you. They have buns shaped like pigs and durian puffs shaped..."
Grove Street Market,w8BHtKaXLKXJwn8p0RShGw,"I can't believe i worked around the corner for 7 months before i found this place.

This little deli has amazing sandwiches!

It can take about 10-15 mins..."
Grove Street Market,w8BHtKaXLKXJwn8p0RShGw,"I know I stopped in this convenience mart a time or three. I've lived in the neighborhood for years. 

The owner of Tim's Market a few blocks away shared..."
Grove Street Market,w8BHtKaXLKXJwn8p0RShGw,"My last lunch in SF and I choose to eat at ... a gas station/market??? Don't be fooled though because this was one of the best decisions of my life!

Only..."
Ristorante Milano,v1aUahwzM8CTeLA0O7J8ww,"I recently went here for a birthday dinner with my family. From moment I arrived, I liked what I saw - nice ambiance, really attractive decor, and a great..."
Ristorante Milano,v1aUahwzM8CTeLA0O7J8ww,"Ristorante Milano... what can I say ""mi sono innamorato di te"" I fell in love with you! The place is a very small but super cozy restaurant, makes you feel..."
Ristorante Milano,v1aUahwzM8CTeLA0O7J8ww,Cute restaurant. Came on a weekday dinner. Seems like the restaurant attracts the older crowd. This restaurant has been in the neighborhood for years....
La Briciola,iH0f1TMuwLOb5hXz4Y4UOA,"WONDERFUL restaurant. Exquisite food, large portions, very friendly. 

No full bar, but reasonable prices and extensive wine list. 

The seafood lasagna was..."
La Briciola,iH0f1TMuwLOb5hXz4Y4UOA,"Amazing food!!
Great Authentic Italian food!
I liked the restaurants ambiance. The staff was really friendly, helpful and professional.
I tried the grilled..."
La Briciola,iH0f1TMuwLOb5hXz4Y4UOA,"Just as good as the first time! This time, I made sure to slow down and not inhale my food in 5 mins. The BF got lasagna and I got the lamb ragu dish...."
Mission Bowling Club,hEXhf40Y9PdnYJzT_LEJlg,Found this place one rainy weekend; I got antsy on Sunday after being lazy all Saturday and was scoping Yelp for activities when I saw that they had 50% off...
Mission Bowling Club,hEXhf40Y9PdnYJzT_LEJlg,"The first thing that comes to my mind here at MBC is ""come here for the bowling, stay for the food."" As if to confirm my thoughts, this is exactly what..."
Mission Bowling Club,hEXhf40Y9PdnYJzT_LEJlg,"Came here for a friend's birthday. What a cool idea!

Here's the gist:
- 3 bowling lanes
- 21+ only (they card at the door)
- separate restaurant area if..."
Superb Garden Grocery,YNJPkeSlHjT5Q5hqpKaTbw,"One of the best small Chinese grocery store of its kind.  - Out of the limited, but still plenty varieties on hand, they have more fresh vegetables, fruits,..."
Superb Garden Grocery,YNJPkeSlHjT5Q5hqpKaTbw,Superb Garden Grocery is just a small storefront selling a variety of good.suited for a neighborhood grocery. it's way out of leagure next to the New...
Royal Market & Bakery,BCUDKv2SznEp1GZuCrIZvg,"Definitely
My favorite place to shop for Russian delicatessens! When I have a craving for herring or olivye or marinated pork and chicken or anything they..."
Royal Market & Bakery,BCUDKv2SznEp1GZuCrIZvg,"Royal is good, but the other reviews mentioning expired food are totally right. Be careful about that - I've seen that myself.

What I like here is their..."
Royal Market & Bakery,BCUDKv2SznEp1GZuCrIZvg,"Im so disappointed:( Ive been coming there many times, and tried to not listen to negative reviews. But today I bought Korean carrot, and it was with the..."
Marina Deli,imuT3pLHVFscv_z74lGYDQ,"A gem. This family run deli is everything you'd want. On my first visit there, the guy behind the counter asked the customer in front of me ""you want the..."
Marina Deli,imuT3pLHVFscv_z74lGYDQ,Great sandwiches but rude service. The cashier was pretty much unwilling to be helpful and was very dismissive. Upon entering the restaurant and looking at...
Marina Deli,imuT3pLHVFscv_z74lGYDQ,Breakfast sandwiches are decent hangover food. Service is terrible unless you are a local and friends with the workers.  Not worth waiting in line in case...
Safeway,QUfQllPmeVed-U6QzEa9EA,"I will give credit that over the past month or so, this location has turned around a bit.

There used to be rats running across the bushes at night,..."
Safeway,QUfQllPmeVed-U6QzEa9EA,So unhelpful. Was looking for manischevitz wine for the passover holiday. Was pointed to small display- not there. Was sent to the ethnic aisle- not there....
Safeway,QUfQllPmeVed-U6QzEa9EA,I can't believe there's so many one star review but I'm given Safeway a 5 star because I've been here many times when I had a car I've always had help from...
Golden Produce,BTPsv5-vBA_HU3mQ2KSnrA,Golden Produce is where I do about 85% of my grocery shopping. It's so good to know that I don't have to fight the lines at the Safeway across the street or...
Golden Produce,BTPsv5-vBA_HU3mQ2KSnrA,"If you live nearby, it's a mistake not to by your produce here. The fresh mozzarella in the case at the back is the best in SF if you ask me."
Golden Produce,BTPsv5-vBA_HU3mQ2KSnrA,"Yay. You can now use Apple Pay! 
Best selection of teas, condiments, spices etc and green organic cleaning items. Great selection sausages (frozen section)."
ilana's Coffee,r2VvA24rgH-42Bo2ZeOU9A,"I've been on a banh mi hype lately. So I was surprised to find this spot close to my work. 

I was hoping for parking since this area is a prime area for..."
ilana's Coffee,r2VvA24rgH-42Bo2ZeOU9A,"This is one of our favorite neighborhood coffee shops. The owners are super nice and remember their frequent customers. 

We are usually there in the..."
ilana's Coffee,r2VvA24rgH-42Bo2ZeOU9A,"Based on my first trip I am happy to come back!
I only got the ham Vietnamese sandwich but it was exceptional! 
Why?
Because it was after 2pm when most..."
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,"I will stay here every time I'm in San Francisco. The location was perfect for sightseeing. So clean. Bellhop, doormen, concierge. I felt like a princess...."
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,"I have enjoyed the Omni San Francisco immensely in the past.  However, on this past stay, the rooms felt drab and dated, in need of an updating.  Certainly..."
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,I have traveled to and stayed in one hotel or another in San Francisco 9 times over the past 20 years. But always for business and never for more than 2...
Sunstream Coffee,rJuREfb9mZTCNgXDsOPLtw,Go to Brazilian spot. Excellent place to recharge and replenish. Small town feel in the heart of the city. 10 minutes from just about everything it. Must...
Sunstream Coffee,rJuREfb9mZTCNgXDsOPLtw,"Holy crap, this place is dangerous. I asked for an Acai bowl, he blended the spoon in the bowl. I also found tons of massive plastic chunks from the blender..."
Sunstream Coffee,rJuREfb9mZTCNgXDsOPLtw,"03-15-18

I am extremely happy Sunstream is still a staple in the neighborhood.  Today I tried their white cherry juice which was blended cherries, water,..."
Za Pizza,WKJzi4g1OGp1nW_6ZJD_rQ,"Considering our mutual love of trying restaurants, my coworker and I were destined to become fast friends.  Whether it be favorites in other cities or..."
Za Pizza,WKJzi4g1OGp1nW_6ZJD_rQ,"It's no NYC pizza...but the Scaliano makes for a decent substitute! Ordered a medium pie and it came within 10 minutes piping hot. 

Loved the thin crust..."
Za Pizza,WKJzi4g1OGp1nW_6ZJD_rQ,"The best go-to pizza spot in the neighborhood. Trust me - go here. 

Come here to grab a quick slice to go (slices are huge!), or go and sit and order a..."
Rutily's Market,pkrvLo1Cx-YDPHBaReHXQA,Love this store! My boyfriend gets food here every day and if I'm lucky he will share his sandwiches with me :) The food is amazing/fresh/priced fairly and...
Rutily's Market,pkrvLo1Cx-YDPHBaReHXQA,"This deli is also a UPS Access Point, to pick up packages. The owner was incredibly rude to me tonight when I went to pick up a package. He yelled at me,..."
Rutily's Market,pkrvLo1Cx-YDPHBaReHXQA,Expired product. I bought an iced coffee today that was expired by six days. Typically good service but that was a waste of money.
Crissy Field,MKqtBlDciknkwW0q_Xa-Ow,"Crissy Field is pretty much the entire coast of California to the  East of the Golden Gate Bridge,   It is HUGE.  It is massive.  Some people call it the..."
Crissy Field,MKqtBlDciknkwW0q_Xa-Ow,"Sightseeing around the city, we happened to be driving by around 7pm ish, in late June and decided to stop by... it was a beautiful clear day. But this..."
Crissy Field,MKqtBlDciknkwW0q_Xa-Ow,"if you haven't been here. just do it. i mean, parking might be a little tough, but there's a lot of paid parking in the area. as long as they're not having..."
Cafe Ethiopia,O-UenHinrjyX1poNa4Cafw,"I love the Mission for what it is... youthful & vibrant. But overcrowded restaurants come with the turf, and I think at this point in my life I'm too old to..."
Cafe Ethiopia,O-UenHinrjyX1poNa4Cafw,"I'm Ethiopian, so it says a lot that I didn't enjoy this place. The service was cold and non-existent, even when I spoke in Amharic to them directly. We had..."
Cafe Ethiopia,O-UenHinrjyX1poNa4Cafw,This review is hard to write because the food at Cafe Ethiopia is actually pretty good and the prices are totally reasonable but the service is atrocious. A...
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,"It's a Ritz. Need I say any more? Its just gorgeous and the staff go out of their way to help.

We moved out of the Courtyard Union Square due to a major..."
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,"This was a great experience, mostly due to the top notch customer service. We were staying with our kids, and not only did they bring 2 cribs, but a special..."
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,"Amazing hotel with wonderful service.
The bar has great choices of beers and craft cocktails
along with stellar food!"
Emporio Rulli Union Square,_MB9ozh0K7trfu9y8aCk3A,Today I decided to take a visit downtown in SF. I was walking around Union Square when I decided to visit Emporio Rulli at Union Square for the first time....
Emporio Rulli Union Square,_MB9ozh0K7trfu9y8aCk3A,Someone got me two pastries as a gift. The puff pastry one was pretty good but the nut cake topped with raspberry was disappointing. The color of the cake...
Emporio Rulli Union Square,_MB9ozh0K7trfu9y8aCk3A,"This place is expensive! Almost $30 for two glasses of wine and a mocha. For that reason, it is tempting to make this a three star or even a two star..."
Seakor Polish Delicatessen,R7SY08-_gSprgK1jeXfh0A,"Love Seakor.

This is one of those old school Polish delis that exists in most major US cities, like Brooklyn, Seattle, etc. 

Seakor serves your standard..."
Seakor Polish Delicatessen,R7SY08-_gSprgK1jeXfh0A,Small Polish store...but lots of good things to explore .Thanks to my Ukranian Buddy who introduce me to this store..If I want a salmon caviar (things you...
Seakor Polish Delicatessen,R7SY08-_gSprgK1jeXfh0A,"Great Polish food selection, best traditional meats + great cakes. Definitely go-to place if you like Polish food."
Kissako Tea,KKD4YiUXJ__ihFgUCJdo6Q,"Came for a lunch and ended up pretty satisfied. A relatively long standing location to my knowledge and has been in Japantown for a quite a while. In total,..."
Kissako Tea,KKD4YiUXJ__ihFgUCJdo6Q,"Food stand on Japan Center's 1st floor!

My girlfriends & I were waiting for our table at Marufuku & I was craving a snack & saw that they sell Onigiris!..."
Kissako Tea,KKD4YiUXJ__ihFgUCJdo6Q,I am honestly a little disappointed after reading some very good reviews. Kissako Tea is an adorable stand in a Japanese Mall in Japantown run by a family....
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,"Oh Super Duper... what would I do without you?

Super Duper is obviously known for their burgers and fries but, dang, their breakfast offerings are just as..."
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,"I was enjoying a pretty tasty burger, until I bit into something super hard and almost choked on it.  A piece of plastic was broken off from their food..."
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,"This place is great. Always consistent.
Vegie Burger is very good & coffee is also.
Very well priced, especially for Chestnut St. in San Francisco."
Waraku,IdqBJvRIA0YPwLZaoUNM0w,"Decor/Ambiance: Good place for large party or party of one. It can get loud at times. Both time I've been here, the place consisted mainly of tourists would..."
Waraku,IdqBJvRIA0YPwLZaoUNM0w,"I may be a bit biased on this review as I'm from Seattle, and we have some great Japanese ramen options. Overall, Waraku's interior and service are both..."
Waraku,IdqBJvRIA0YPwLZaoUNM0w,"I was in Japantown craving ramen on a Friday evening, so we decided to check this place out. The environment of the restaurant was really nice - casual,..."
Love + Propaganda,vozKiXdySs9J7toN-tIeSg,"Very classy, I really liked this club. 
The moment I enter the main entranced didn't know where I was supposed to go. One of the bouncers walked me straight..."
Love + Propaganda,vozKiXdySs9J7toN-tIeSg,"I attended this club to see a cool band my girlfriend and I liked. Kungs for the record. We had both paid $25 per ticket. Additionally, for our anniversary,..."
Love + Propaganda,vozKiXdySs9J7toN-tIeSg,"The Dance floor the size of a shopping aisle, this place is TRASH! 

Definitely not worth for the price. They charge you up the ass for shitty service and..."
Missionaries of Charity,zp5ILr77MNhRUDjflfu2Pg,I've been emailed by a couple people about the location where they feed the homeless and the very poor in San Francisco. They are at the corner of Portrero...
Missionaries of Charity,zp5ILr77MNhRUDjflfu2Pg,"I went to help them feed the poor twice. It's been a wonderful experience. The place is now St. Anthony of Padua parish Mon-Sat except Thurs, and J. Rolph..."
Missionaries of Charity,zp5ILr77MNhRUDjflfu2Pg,Volunteering with the sisters has become one of the favorite parts of my week. They provide dinner every night of the week to the homeless living near James...
W San Francisco,Bab9bdd3SUkXPo6jIVO55Q,"My boyfriend and I had a really awesome stay here this weekend. It was clean, the check in and out process was simple, everyone was really positive and said..."
W San Francisco,Bab9bdd3SUkXPo6jIVO55Q,"Stayed at this hotel for 1 night and at first glance this hotel looks really nice! It's very updated and modern looking, they have a nice bar and sitting..."
W San Francisco,Bab9bdd3SUkXPo6jIVO55Q,"Great staff and service. 
As SPG gold member, I received great service and can't wait to return. 
Thank you"
Tower Burger,zriqhz9jWIY0Y-PXBnLDCw,"I work nearby for 3 year, but I never know that's a good place to go for lunch. Lunch time was crowed but it's quick. Seats were almost full, so recommend..."
Tower Burger,zriqhz9jWIY0Y-PXBnLDCw,"This is a solid local spot for when you don't want to cook but don't want to spend too much money. Way better than fast food but at a similar price point,..."
Tower Burger,zriqhz9jWIY0Y-PXBnLDCw,"For when you absolutely, positively need your food lubricated.

Some other reviewers describe the burgers here as ""juicy"". This typically implies that the..."
Comstock Saloon,fL02NLRFLMQT7Pot44gxhA,Been here twice recently. Bar program is one of the best in the city with superb cocktails and one of the better sazeracs you'll find. Food is very good to...
Comstock Saloon,fL02NLRFLMQT7Pot44gxhA,My friends surprised me with a lovely brunch at this place and it did not disappoint.  It is situated in the area of North Beach and Chinatown area so...
Comstock Saloon,fL02NLRFLMQT7Pot44gxhA,"This space has been here for like 100 years and is a ""Barbary Coast"" landmark. It has plaques commemorating the history in SF. Fun times because I like..."
Mike's Market,OmdHCtqseHAuuuAv3kO5ww,"Friendly service!
Sketchy-neighborhood but if you looking to quench your thirst or grab a snack this is probably the only place you can go in this seemingly..."
Mike's Market,OmdHCtqseHAuuuAv3kO5ww,"When I'm in a pinch for certain everyday items, Mikes is the place for me, I've bought dish soap, salt, baking soda, brown sugar, tomato paste, and more..."
Mike's Market,OmdHCtqseHAuuuAv3kO5ww,"There are a variety of Ice Cream, Potato, Corn and Tortilla Chips, Burritos, Bottled Coffee and Soda. Other snack items here as well. There is also a..."
Pluto's,PuOsLglHAg0kpHVvGj2new,"Pluto's is a Marina favorite for us for 15+ years.

It's been awhile since we last visited this location. We were looking for some good food without waiting..."
Pluto's,PuOsLglHAg0kpHVvGj2new,"For a standard inexpensive lunch in the Marina district, the food is bomb. The customer service is also top notch. The menu consists of salads, sandwiches,..."
Pluto's,PuOsLglHAg0kpHVvGj2new,"In a world where customer service is sorely lacking, I just had to give Adam, the manager kudos for his extraordinary customer service ! Whenever my friends..."
TEL HI Neighborhood Center,iDcuq2uGyBURPTdlzWEGGQ,I have a daughter presently in the Guppy room and I couldn't be more pleased. I can tell they sing a lot in there because she comes home trying to say the...
TEL HI Neighborhood Center,iDcuq2uGyBURPTdlzWEGGQ,"My daughter attends Tel-Hi and she is (and we are) so happy there. She leaves the house most Monday mornings excited to tell Teachers Meghan, Rebecca and..."
TEL HI Neighborhood Center,iDcuq2uGyBURPTdlzWEGGQ,Our daughter has attended TelHi infant care since she was 3 months old. I cannot say enough positive things about this entire center. TelHi embodies what...
Courtyard by Marriott San Francisco Downtown,DiGF0Ci7ncPR6b-Wwap5Qw,One of my favorites .... I spent 3 nights there .... the rooms are nice and clean .... the only one thing I didn't like is the pool .... hopefully they can...
Courtyard by Marriott San Francisco Downtown,DiGF0Ci7ncPR6b-Wwap5Qw,I usually stay here during my work trips. I was arriving later bc of flight delays and Lyft delays. Called ahead to tell them I'm coming as well as...
Courtyard by Marriott San Francisco Downtown,DiGF0Ci7ncPR6b-Wwap5Qw,This hotel has some serious construction going on.  The lobby is a mess and the restaurant is closed.  Even the Starbucks in the lobby is gone.  In its...
Noodle City,rBFkRnxemWneAY9QbHRRlg,"The fish balls here are very good, would recommend! They put hoisin sauce on top of the fish balls, and they also put sriracha if you ask for them spicy...."
Prima Cafe,J55irzYC5kxIIE7bS0raJQ,"Friendly customer service and if you go there often enough, you'll notice them knowing you by name and your order!

First week in the City and have tried..."
Prima Cafe,J55irzYC5kxIIE7bS0raJQ,"I was getting tired of my usual oatmeal and decided to be adventurous and try something new for breakfast. I work in the city, so I'm lucky to have..."
Prima Cafe,J55irzYC5kxIIE7bS0raJQ,I like this place. I got toast with peanut butter ($1.95) and a banana ($1.00). I got 2 slices of whole wheat toast with a generous serving a peanut butter....
Station Cafe,Afxh_yKTWvDl0VtT0xCUvg,Great place to get coffee n food. I recommend for everyone to go there. Ask for Jim great guy to talk to and very knowledgeable about bagels and sugar.
Station Cafe,Afxh_yKTWvDl0VtT0xCUvg,Great location for noting! As a college student who is always on a hurry and needs a quick grab and go coffee this is not the place. The staff is so...
Station Cafe,Afxh_yKTWvDl0VtT0xCUvg,"I love your redeye!!


I love this café, great people and the banana bread rocks. I love the deals going on right now on the sign. But please bring back the..."
Bakesale Betty,PkLfjhJ_XExjwARO1RkQIw,"As famous as this place is for it's fried chicken sandwiches, I'm still surprised to find people that didn't know about Bakesale Betty.

Their fried chicken..."
Bakesale Betty,PkLfjhJ_XExjwARO1RkQIw,This won't even make a difference because there are so many reviews here but god damn it was good! 5 stars does not give it justice. The place is very tiny...
Bakesale Betty,PkLfjhJ_XExjwARO1RkQIw,"This is place is an Oakland family owned staple: 

It's open Tuesday through Saturday from 10 am to 2pm.

There are no frills but the sandwiches are..."
The Westin St. Francis San Francisco on Union Square,kmkM0EFlpK1HM_Tk4AlZ2w,"Gorgeous hotel. I only stayed one night but will for sure stay here again next time we are in San Francisco. 

Pro's
Parking- valet parking with in and our..."
The Westin St. Francis San Francisco on Union Square,kmkM0EFlpK1HM_Tk4AlZ2w,"This hotel is awesome. Charming and located in a busy and interesting part of town. 

Karla checked me in and was grrrrreat! 

Old school doorman service by..."
The Westin St. Francis San Francisco on Union Square,kmkM0EFlpK1HM_Tk4AlZ2w,Favorite Westin. I always like to stay at the Westin but this one was particularly clean and nice. I love the renovation and the fresh soaps in the bathroom...
Caffe Bianco,uxsyxN9uJZoZ5jobVBM3sg,"Been here twice so far, both times for to-go orders. While I wouldn't say the service here was ever rude, for both instances, the service always felt really..."
Caffe Bianco,uxsyxN9uJZoZ5jobVBM3sg,Unfussy spot for a grab and go lunch back to the office. Yet also pretty charming if you have the time to sit and eat-in for a little bit. My experiences...
Caffe Bianco,uxsyxN9uJZoZ5jobVBM3sg,"Service is very slow, and food is overpriced for portions received. This is supposed to be scrambled eggs and toast costing $5.98. I am still hungry and..."
Farm : Table,TcbKvh-e1lxywJuN6in5JQ,"Really delicious place!

It's very tiny, but I thought the food was amazing and everything I had was delicious. We got a daily toast, an egg and cheese on a..."
Farm : Table,TcbKvh-e1lxywJuN6in5JQ,"Food was REALLY tasty, house-made yogurt was delicious. Daily toast was a bit sweet but paired with the cereal was very good as well. All of the fruits were..."
Farm : Table,TcbKvh-e1lxywJuN6in5JQ,This place was fine but nothing to rave about... It was more of a local neighborhood place... probably not worth the hike I did to get there LOL. I got the...
The Dry Dock,29ZIguvO_IenVwEVrDQihQ,"Always here when I'm feeling bad to get right 
Always here when I'm feeling good to get right 
And everything in between. 
Kmac"
The Dry Dock,29ZIguvO_IenVwEVrDQihQ,"Unique, but not perfect. None of us are.
Parking isn't bad. That's a big deal in SF. Depends on the time.

Features:
Only ever place where they say the rent..."
The Dry Dock,29ZIguvO_IenVwEVrDQihQ,"This place saved my life, which I will always owe a debt of gratitude!

The Dry Dock has recovery meetings from 6am clock-round till 10pm @ night, midnight..."
Calabria Bros,EJT4D7B5__hwzdF6eE8Byg,Hi Yelpers remember when I said that I will return to this Calabria Bros just to buy myself a Italian Style Sandwich!!! And finally I did on a Happy Monday...
Calabria Bros,EJT4D7B5__hwzdF6eE8Byg,"I highly recommend Calabria Bros for all your cold cut and sandwich cravings!  I stopped in today for the first time to try their Tuesday special, the..."
Calabria Bros,EJT4D7B5__hwzdF6eE8Byg,"Best sandwiches in the outer mission by far.
Huge sandwiches with lots of options. Also has cool imported stuff from Italy."
San Francisco Zoo,EnClsPfQ3j-9triBsg3YnQ,"This place makes me so happy! Giraffes, monkeys, bears and a beautiful tiger too! I highly recommend, I think this was one of the biggest zoos we have been..."
San Francisco Zoo,EnClsPfQ3j-9triBsg3YnQ,"My bf: The zoo failed me. Never go. If there's a petition to sign, let me know and I'll sign it. A disappointment to all ages. How do I get my money back?..."
San Francisco Zoo,EnClsPfQ3j-9triBsg3YnQ,"So today, my wife  and I decided to visit the SF Zoo.  We haven't been there in years, and it is supposed to be in the 90's in Petaluma today.  
We got..."
Ristorante Parma,mf8cgiuuHtO8aDQf1QUXWg,We just happened upon this ristorante by chance and loved it.  We can't wait to go back.  I have been trying to get chicken scallopini like I want and I...
Ristorante Parma,mf8cgiuuHtO8aDQf1QUXWg,"Old world charm still exists in San Francisco. Not touristy but rather full of locals who are seeking good food. All the dishes are tasty, and the staff are..."
Ristorante Parma,mf8cgiuuHtO8aDQf1QUXWg,This is the best Italian in SF!  Came from Dan Diego and been coming here for years.  Family owned and authentic food.  They treat everybody like family....
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,"I will stay here every time I'm in San Francisco. The location was perfect for sightseeing. So clean. Bellhop, doormen, concierge. I felt like a princess...."
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,"I have enjoyed the Omni San Francisco immensely in the past.  However, on this past stay, the rooms felt drab and dated, in need of an updating.  Certainly..."
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,I have traveled to and stayed in one hotel or another in San Francisco 9 times over the past 20 years. But always for business and never for more than 2...
Manzoni,pf_1RlNcUfs9KkntxVQFmA,"My partner and I spent a lovely evening at Manzoni last night. We are lucky enough that Manzoni is walking distance from us, and we were delighted by the..."
Manzoni,pf_1RlNcUfs9KkntxVQFmA,"Very disappointing.  
I have wanted to go here for a long time because I ws attracted to the beautiful interior. The food?  Not so much.  I had the..."
Manzoni,pf_1RlNcUfs9KkntxVQFmA,Those that take an interest in the San Francisco real estate market cannot help but notice the insanity of Glen Park homes: it appears that the tech bros...
Azucar Lounge,dO2SzJmsckHFkk_gmasNKw,I've been coming to Jonathan's restaurant for years. It all started from a party during Folsom and now it has grown to such an amazing cozy restaurant that...
