name,id,rating,price
Emperor Palace Restaurant,CqhD3Ou25ygJPvweqFaZSw,3.5,$
Fringale,Ug9a63OBRBje0796bFFPgA,4.0,$$$
Darwin Cafe,g2QJodH7bcdl-btCWfP8cQ,4.0,$$
J & A Restaurant,xusFBl0gw2KBsLFV4Rkjdw,4.0,$
Napoli Pizza,I2QjNedfsZe3rKssrSyoIg,3.5,$
Washington Bakery & Restaurant,aHnXmu0YUUg5WW_ERihxTw,3.5,$$
The Saloon,JDAXKz1T76--VLeJLUIaPQ,4.0,$
,,,
Arizmendi Bakery,xDwEMq8kgT0eQepn90Jkvg,4.5,$
Sugarhill Kitchen,m0l7ZrOIJWfMTS-R36Z5Ng,4.0,$$
Indian Oven,q5kFOIAk773IjoAcWJ-6sw,3.5,$$
,,,
The Sandwich Place,uAVg1yq5kb3Ia2Ve5_K5HQ,4.5,$
Kogi Gogi BBQ,Ncdi3ruiudpD06_a6s3xqg,4.0,$$
The Cheesecake Factory,aSeldMKv9G6_8-gV0bjwvw,3.0,$$
Mid City Market,sHj-8AJUEWmmJn6Dd_5JXA,4.0,$
Tenglong Chinese Restaurant,6CPZjj1kPYpj2aWMVcslTA,4.0,$$
Nob Hill Liquors,VBjF2lqeHLRkAcuj41825w,3.5,$$
Noodle Bar and Grill,MRulf4Qokv2w_bQ48s6oVA,3.5,$$
Archbishop Riordan High School,pUhaWtTSZTfrH1mHcxGc9A,4.5,
Shanghai Dumpling King,r4FWkVIwx-n2DMkI0k5PRg,3.5,$
Peninsula Seafood Restaurant,8zVnG-g4dRNQtheaTv6t1Q,3.0,$$
,,,
Aux Delices Vietnamese Restaurant,Cj9Orl6DQnOR75qT-l3jCA,4.0,$$
Queen's Louisiana Po-Boy Cafe,52dNr0tRrwpmumm8Ey5EDg,4.0,$$
Ladle & Leaf,6nDxhvdJBK-TBQxz_5ZfXA,3.0,$
15 Romolo,m0ip9nECwVVjfjulwrKisQ,4.0,$$
Credo,iXjbvsGyhGttLRaV6shP1g,4.0,$$$
L&L Hawaiian Barbecue,SjTDAltcEQWmkCp_CGXGSQ,3.0,$
Noah's Bagels,jDudECH_txVOMojPkGK9vA,2.5,$
Sausalito Cafe 1st St,dNqRHPfSVOkcIhbXSBLp2w,4.0,$
Harvey Milk Civil Rights Academy,QwGFxvCi0MEhGCEY1jyjpg,5.0,
Harrington's Bar & Grill,w3DA7txnRUxm6SJ1Qy8WFg,3.0,$$
A & M Market Liquor,oxMTAiNpNaS_o15rpzAjAQ,4.0,$$
Ben Wah,zP4uciQqdVGZVf72HttgJA,3.0,$
J C Market,njq9PCg5UOOPDq2umb9XPA,4.0,
Gordo Taqueria,cAaJQI_clNuEl5PRmrabGA,3.5,$
Shell,l7jb1JcCUmOLPjw5wgSRTg,2.0,
Raoul Wallenberg High School,_Mhg3jNVp98imPuKiqIvow,3.0,
North Beach Food Mart,UmTMCfPlhA6kJLAsLycSfg,3.5,$$$
Pottery Barn,03ji87i8YN8nRaUWjB4peA,2.5,$$$
Fitzgerald Hotel,U-qMmkkcD5eNDBSvyGjmOw,3.0,$$
Jersey Tomatoes,npsgImGgKiwH_vXCryHYNw,4.5,
El Farolito,VnU_7mWzHWhmiAPJoQeFeg,4.0,$
Great India,OjmNtcx84W8EpY_hh-rluw,3.5,$$
Road House Coffee Company,0MGLcD6JKXL1iJvA9CxSCw,4.0,$
Golden Natural Foods,Chu5DuhjU97MOan5Ni1nnA,4.0,$$
6001 California Market,qeUvOWBWg6VlYnr4UB7Tbw,4.0,$$
The Grind Cafe,RmYvlTMKTGzfCJ-u8kqVIA,3.5,$$
One Market Restaurant,u-pywNLq06dgqR48kbFR9w,3.5,$$$
Bai Som Thai Kitchen,F3Dv-b99LYD2oiE4nH-neg,3.5,$$
Hunan Home's Restaurant,cHoNUKltOAJWSmNfsZ1h-w,4.0,$$
Cafe Bakery & Restaurant,B0lqvrhX9BNPMggTFmFj8g,3.5,$$
Sanchez Elementary School,xmsa2YrgM7VEpW8KjUyx1w,3.5,
,,,
Las Brisas de Acapulco,kipib8xehbTAuPJ2kqblvA,4.0,$
Nizario's Pizza,VWIvg9RaWltrDfSa8ZZ05A,3.5,$
Tacos El Tuca,lKMWPIxn5sKD3mVk-q-bAA,3.0,
Pho Phu Quoc PPQ Beef Noodle House Restaurant,9QXEJdRizwCYBjGX_go_Qw,3.5,$
Via Veneto,f_uf8paCL1pJ29ZI4AyiEg,4.0,$$
,,,
Pause Wine Bar,wI-gQa28RJAx9EWxVkTiUw,4.0,$$
Chili Lemon Garlic,63brNArytTTX9Gi4cJjFqA,3.0,$$
Swiss Louis,UVHUFlMM0oV21cBwPyTVSw,3.0,$$
Notre Dame Des Victoires Church,IwXwNa0ZxM5a03GyFJhosg,4.5,
Yasukochi's Sweet Stop,EfkCyCaKoUFVdkRoi2prMw,4.5,$$
New England Lobster Market & Eatery,EF8WoEUdt-qTZ2P-DLYYNQ,4.5,$$
Won-Ton-House,syIHvIqM4ON4FkK_lHcvGA,3.5,$
,,,
Bi-Rite Creamery,wGl_DyNxSv8KUtYgiuLhmA,4.5,$
Trattoria da Vittorio - San Francisco,FvPRM23d7NAOdyS_OX0MpQ,4.0,$$
18 Reasons,PY6Y8XE2DcoZTHxweJGufw,4.5,
Frog Hollow Farm-To-Table Cafe,FujrjO3aA0Fs56UvRMAZ1Q,4.0,$$
Mr. Pickle's Sandwich Shop,4a9TpuIMCK940OYHFx6osw,4.0,$
Bob's Donut & Pastry Shop,GXu3PD4IPsxIHpo011aydg,4.5,$
Taqueria Mana,R2vcS8bnlC8spixK0c1fVw,3.5,$
The Grove Yerba Buena,4_hIVof0Q8dfUBwlREOEGg,3.5,$$
Humphry Slocombe Ice Cream,47OC_X6KkiDDQ4jwoCUjFg,4.0,$
Sutter Pub & Restaurant,NeYsTX0GyVq8k-J3dGNf5Q,3.5,$$
Java Supreme,BORik_MbIabFgzdFRVLDvQ,4.5,$
Destino,8Jos9nqlts6DX6o2zKDAzA,4.0,$$
Cafe Europa,haFRimHPOq90EiTplF4S8A,4.5,$$
Toy Boat Dessert Café,PhRj3okiYEWNLnlCihwOHA,4.0,$
Papalote Mexican Grill,jwb3vTh8rn3OsN9wlI56-Q,3.5,$$
Tokyo Express Restaurant,onxj8QSgnRaipMEKFomcYg,3.5,$$
Mangrove Kitchen,-BKIqDQ3CawzwyN9kW1-FQ,4.0,$$
Morning Due Cafe,AA1wdUC-d3XyHp_6G2dD_w,4.0,$$
Seal Rock Inn Restaurant,RaCh7oZPpgi7YCOWPP-yFg,3.0,$$
The Taco Shop At Underdog's,cx6y2D1Q77R6dEqMOvnL7g,4.0,$$
Pizza Hut,Gs5_sfZWnl154OafOL6eJQ,2.0,$
Co Nam,eB5HTLaY70PKUwC3btdTcw,3.5,$$
Pane E Vino,ERQmO2w3OOsxw_GVkmuG3A,4.0,$$
S & W Market,cwBxgW9BygQa6_k96H_j4g,4.0,$
The Salvation Army,kFOVayUGGI3yOEcHaSlGZw,3.0,
Momma's Kitchen,3kvfTuxyxec65jgXDwiDzA,5.0,
Caffe Union,iGa7bnHGU3uWZWoq-KVWOA,3.5,$$
Eliza's,9PWo-h-TiQYaIZ5w0MqhLg,3.5,$$
Hana Zen,I4Cl3VVPBwGPLihdcWxLHw,3.0,$$
Town School For Boys,mVeUWejSkjs8QZ0K96ia4Q,3.5,
El Sol Taqueria,_XM2EgEjtfphpIpt-VguuA,3.5,$
RJ's Market Levi Plaza,pRc0w1ytf7ltOEw40CsK4g,3.0,$$$
Bar None,2DAdvB0JM1UTZXkVvk3_UA,2.5,$
,,,
Subs,tHAMP_GolBd-Yv_gbOrXRQ,4.0,$
Nijiya Market,3-QftDg5y7rqLfCVt_Ja-g,4.0,$$
Haus Coffee,RF-9DydHA1BsTaRx_MB-eQ,3.5,$$
Woodhouse Fish Company,PFk6k_hEGG0n6_FAJSm9EQ,4.0,$$
New Taraval Cafe,tS2ka1uSjwo7jdWIWDpuCw,4.0,$
Balboa High School,wxbBjUuIdlo8W9pIVuzWuw,4.0,
Let's Eat BBQ & More,ng59DRNOe8tU2ySU1LZ9ZQ,4.0,$$
All States Best Foods,ukxc1GmEMLVb4KsLY28FJg,4.5,$
Cafe Claude,gsf5yf5HS3h8Z8MHpJ4t3w,4.0,$$$
The Dark Horse Inn,QaOd6dIYfOYPGBaQvpAtfg,4.5,$$
CatHead's BBQ,AY4TKscmUlARMpZj0rKj2Q,4.0,$$
Jump Start Coffee & Grocery,5oTMdBQj8cVvfr_Z7OkaYw,4.5,$
"Palace Hotel, A Luxury Collection Hotel, San Francisco",l9Jjhf6etOB1k5SDrmfO5A,3.5,$$$
Amici's East Coast Pizzeria,eRjjiIX92RNnEDo1Kg5oow,3.0,$$
Hai Ky Noodles,wCf2GGyEOkaSFE0xCYpgOA,4.5,$
The Granada,iPjBmVKab77FtlQ8ULpf-g,3.0,$$
Sun Fat Seafood Company,epqdmrImnRyY85qLYrgA9A,4.5,$
,,,
Venticello Ristorante,ottYyioDD3E8OBzrF4QXfg,4.0,$$$
Bi-Rite Market,H3LVKSUbbUFqlTuxDKerAg,4.5,$$$
Izakaya KOU,PiY8Ks8KWlIcAvqNdMjvBA,4.0,$$
Chipotle Mexican Grill,SPCsV7naOwkZFQGsuArPhg,2.0,$
Palmyra,ZD5-5Gu44WrcsYtw7qMgiw,4.0,$
The Black Horse London Pub,kM64kcWiK3TqhB0HeAUGeg,4.5,$
The Presidio Landmark,7Qw50GeY2cJPdmPEMcRSpg,3.5,
Nameless Tea & Coffee,pSVzNRoyaGZJ_hbm0T_tVg,3.5,$
Ben & Jerry's,VAyb61CscwPslmFYZvR7Sg,3.5,$$
Marina Theatre,pdKn4Nux26ixvDRILDtEKg,3.5,
San Francisco Elks Lodge No. 3,QpfKOZScrxJggPShhn_6Cg,4.5,
Ferry Building Marketplace,U5nwKYa-69PZEnXmUbNbNQ,4.5,$$
Balompie Cafe,48jDL_PmclHPRW9txNrSDw,4.0,$
Osha Thai Restaurant,vsNXAscvm-FIU423Cy874w,3.5,$$
Brazen Head,0PLv5h5eRTG6fuWLpUmf4A,4.0,$$
Paris Pizza,b3AQeuuQw0_o-Qh7i3v28g,3.5,$
Joseph Lee Recreation Center,SujWrdUowc_kR0xW9EGBTg,2.5,
Union 76 At Fishermans Wharf,lf-oiZrjGOzAe7gu-72_4A,3.5,
Sweet Maple,-DrR38H1Abk0wCyu9XOLug,4.0,$$
MunchBoxx,U398V8JmnqgzswTCdDZcOA,4.0,$
Destination Baking Company,c2s4NY6M7NuD6FOWDa7YCw,4.0,$$
Tartine Bakery & Cafe,ri7UUYmx21AgSpRsf4-9QA,4.0,$$
,,,
Arinell Pizza,QjnmVuqVArA7d-syiUCiUw,4.0,$
Gaspare's Pizza House & Italian Restaurant,A9QDUzIGMcybhLhtPDSN4A,4.0,$$
Kezar Bar & Restaurant,MmI91-KoLkfdMVQhaafvMQ,3.5,$$
Blue & Gold Fleet,GOD0HRtXdO5wE8h_Jc8QFg,3.5,
Ana's Market,1l2-umF4CWxMzENQughuHg,3.5,$
Cafe La Taza,p2UxlDCm7aIP9jpK6g1e5A,4.0,$$
Hilda's Mart & Bake Shop,Kh18RDap2IivJ1-B5v_opQ,4.0,$
Jane on Fillmore,Xc_ZRIqAbNfUb2m54xnRoA,4.0,$$
La Victoria Mexican Bakery & Cafe,l8xhu3SINVLeb3Mo2hvuog,3.5,$
Rice Garden,TquoVBPFfk2ibYPq7mlUzQ,3.0,$
Trader Joe's,-z50upT8M5FxgbWP11LaMA,4.0,$$
Sunnyside Elementary School,ty_JshE9J4M4YGVWxz41sA,3.5,
Sam's Cable Car Lounge,cP_wdOcf21fd2VWOXZH0cQ,4.0,$$
Cinderella Bakery & Cafe,hpWcjUQ0dhXRN-2wUWQYCQ,4.0,$$
Burgermeister,JsAIv1onxUUlf9rBxX9B3Q,3.5,$$
Irving Seafood Market,5xcWY1B1xrhZ1BCxQcACbQ,2.5,$
Limón Rotisserie,chWLsfWUJ5k8-73t9FOM9A,3.5,$$
Moonlight Cafe,-Q-iG5JGTTwfuifDMbXNAQ,4.0,$$
Palette Tea House,XR4giIOCQ5D-mxtOPUUY_Q,4.0,
,,,
Uncle Vito's Pizza,MDTJK0mH5Xc14aCwNuMg7Q,4.0,$$
Tony's Pizza Napoletana,mSMZJj2pFvttWLpcDmgrEA,4.0,$$
La Mediterranee Catering,s6uA6Fx5VavhHEl9nabEvQ,5.0,
Rico Pan Bakery,JH_wP8keTR6qTrz9B0bwTA,3.5,$
Rincón Peruano Restaurant,QAfE9I-fVTF_zQtTjILsMQ,4.0,$$
Lakeshore Alternative Elementary School,vTqX-JG6mAQJfghyhRu-yQ,5.0,
Great Eastern Restaurant,QxHtdBOe3Kppf8tEd2Wm6A,3.5,$$
Mollie Stone's,TzY3Z39P5l9_LIrG-PcUng,3.5,$$$
,,,
21 Taste House,kGG66pu2BpqM-BgGyOYp0A,4.0,$$
Hotel Nikko San Francisco,Vq77UqVmI39JeLY8ocseLA,4.0,$$$
Pacific Catch,3bxO8T8U96uKu2numljjsw,3.5,$$
Sushi Time,OzFb5aZuA3RGV_YZlxorNg,4.0,$$
Oddjob,bgnZC-F8_GafxM9xbsLvcA,4.0,$$
Tommaso's,MWaeG9XhJdFzbcrSrpF6mQ,4.0,$$
Leaping Lemur Cafe,_Xn0TVa1lSQSa-h32SptRg,3.0,$$
City Toyota,YnCU8gSc0YW-tk8mDT0ghw,3.5,
Sightglass Coffee,VD527WwvrhE3Nhzf5vaMNw,4.0,$$
Le Colonial,_ZC_Zvq5DqaPVXIqFzPkBQ,3.5,$$$
Buchanan Market & Deli,forDwo-xvl7SlYzu9kL9CQ,4.0,$
Sushi Rapture,TkI_23ROVAsSDLg6ovzdYw,3.5,$$
Palio Caffe - UCSF,CFzCcOdtg7KNAHfp1DRe7Q,3.5,$
Bender's Bar and Grill,ENOSkB2B8NZNxOtNFmFAZg,4.0,$
Bar None,2DAdvB0JM1UTZXkVvk3_UA,2.5,$
Kam Lok Restaurant,x2FfPtrPEYYFIK3RL1cf-g,3.5,$
Piccolo Pizza,IF6C4SvyWWx1li9S2xt_CQ,3.5,$
K's Kitchen,S98G1Fcqo24kTZVuR643cg,4.0,$$
Venga Empanadas,bbuirqZnTJ33WZx9sdii6A,3.5,$
New Wing Hing Seafood Market,sNqNJId-hIF9PrDz6XnP_Q,3.0,
City Beer Store,7vqUGG9ZBZKOjOFPs8lEgQ,4.5,$$
Cafe La Vie,_DIGnA73a966BV02ekLKhg,4.0,$
Alioto's Restaurant,my1kuM1UbTH726inLe1n-g,3.0,$$
Kui Shin Bo,zj09K037XrZ_51Yh5qsIAw,3.5,$$
Atlas Cafe,aQuwkkUS_S52ga0PxiOIag,4.0,$$
Red A Bakery,dNyfcHW9qlAo9V4Raa5EwA,4.0,$
San Wang Restaurant,T2ZKNVus4b1r6etEosv7ZA,3.5,$$
Subway,YtEHceCp8kYKGOI_VEZkPg,1.5,$
Blue Bottle Coffee,vJaF4HdnmSVF_V0BjeKjtg,4.0,$
La Mediterranee,oUtNbPtcT-Y1PXSD5PjtCA,4.0,$$
New Jumbo Seafood Restaurant,_az0NrGR-v9P-xtKoE45CA,2.5,$$
Momo's,8iCT68sz4XDUdf_xY3s5kQ,3.0,$$
Koi Palace,kn2iEL0S3UOPkdV4Cdtbyg,3.5,$$
Bayside Market,SiJ3uvVvIMVM_TFQ-O6fGA,3.5,$$
Taco Los Altos,-WseMBz7h8UlkxfYzBCgUg,3.5,$
,,,
New Golden Daisy,jRHLPjW8NbaPrAEFwYpw7Q,4.0,$
Akiba,kMEkI7SlgD4Zwem2KwOfJA,3.5,$$
Ted's Sports Bar & Grill,afowVC3HF8FtEV4hVqd-3g,4.0,$$
Stable Cafe,I-32OYNaIU4AMkUB-17fpw,4.0,$$
Elaine's Kitchen,bf72ckc4mWwcpqoZiFfVHA,4.0,$
Family Billiards,t5RMQkzbRtOrTHsxL5c31w,4.0,$$
Hot Spud,JcyoZPdWdhlsrIVEMdLQ2A,4.5,$$
Twenty Five Lusk,zvIbFkcZwqhTuDF7t7eQsQ,4.0,$$$
Yummy Yummy,g7kNu_LjlHa7McU8QTEFrg,3.0,$$
Bar Crudo,CTE5lnXUYp4xidmh35knNg,4.0,$$$
Mozzeria,chZfJOs022rr8DufI4r3Uw,4.5,$$
Franciscan Crab Restaurant,KfrgWyMWH1HBGvoUkDYoRQ,3.5,$$$
Mike's Liquors,Fw_nW1ctA6z0-Z0un-gx-w,4.5,$$
Hotel Whitcomb,kX72p6TVSZbN1PfQV9bHDw,2.5,$$
George's Zoo Liquor Deli,UxfhIwJWzmUq4j3kD7BXcw,4.5,$
North Beach Restaurant,tzQaJ4-X7wZocpYBKKCRhQ,3.5,$$$
Mazzetti's Bakery,MbKPymCBVFyjUs6y-5VqWw,4.0,$
Francisco Middle School,MSIwdi03UUd3-tdf5xZDDA,3.5,
,,,
New Regent Cafe,7qsAJnzYzVeEPguRIMIrFQ,3.5,$
Godzila Sushi,1DkuHn17_amndVrOrkiKpg,3.5,$$
Wines of California Wine Bar,YFXrWXs74naDKwgatjVwYQ,3.5,$$
New Bosworth Market,5xkvVDTfcsXnffeIhCQoow,4.0,$
Queen's Louisiana Po-Boy Cafe,52dNr0tRrwpmumm8Ey5EDg,4.0,$$
Wine & Wall,G1VTpIdPmHxeGMB-OQM5wQ,4.0,$$$
El Burrito Express,CS6NaMbTlzD-9yc3DBBrKw,4.0,$
Sushi Delight,5BsM7F6uetq0kYEXZ4TImQ,3.0,$$
Macy's Cellar,bfriIYnWWc7yFHdKIpI-Kw,3.5,$$
Mau,_-7VgjSfibitQ1-TBvE0Aw,4.0,$$
The Old Clam House,N3pFchYNlKUD86nLFMjJAw,3.5,$$
KFC,TPSsOoSGQev7xUuGPkzJjg,2.5,$
Balboa Theater,0_imNQKfTQXMeY7mU6ykKQ,4.5,
Martha & Bros Coffee Company,PpJP04qfX_UxhFCwt0lwzA,4.0,$
Pho Ha Tien,E4zEQ-_w_Ogokj6balg5NA,3.5,$
Ritual Coffee Roasters,VOoHZDC-dgDUzTSsmgESOQ,4.0,$$
Cinco TacoBar,qdBCwmcVYLQnmP7rQLdi-Q,4.0,$$
360 Degrees Gourmet Burritos,eYc-t5H9saWbo2DlKaZYcw,3.0,$
,,,
Kamekyo,fV-FyAnmdzJr9gAKtotXiA,3.5,$$
Flying Pig Bistro Pub,G3yD1-3fXYOnzmI-rOd7NA,4.0,$
Wo Chong Company,OO9O1MJruwzykxUEYixLqQ,4.5,$
Harris' Restaurant,FqYg7BcsryLFiUTknxpQpw,4.0,$$$$
The Golden Donut,SyJBeBSQOfhTElMQLAO_SQ,4.0,$
TPC Harding Park,Ij8oBMowgtRFLFNyEr1QUw,3.5,
Hai Sun,Re5RjXCeNHf6yruPvArDdA,3.0,$
Le Petit Cafe,BNclpAIcHH8v0zC2w5jdXQ,4.0,$
Bun Mee,_KtkAiwyxHbkn9O6yEMvjA,3.5,$$
,,,
Bruno's,dHvxFvQxbfOuc6Y3Q4foAg,3.0,$$
ChouChou French Bistro,tpuKzQh5d6veDB-M9qU6Fw,3.5,$$$
I Luv Teriyaki & Sushi,imNRDs0iUHjsxaWOvIGwNg,3.5,$$
Chez Maman West,9hUYiiyPe0QOu8Oezq_yqQ,4.0,$$
Duc Loi Supermarket,_GWn5WGXS_VE_gpXoRVlCA,4.0,$
Maru Sushi,ZVjhg9F7r1iTf5FfyaivDQ,3.5,$$
The Richmond,1KbZaqEdZkn6LHlA55M64g,4.5,$$$
Cafe Encore,RxO32lLsIb5hv6ahOdnQKQ,3.5,$
GGP Market,-MIEGzSOab-0c1MsvZ-8Jg,4.0,$
The Family,TmelSWto9a_EkxsAn7UO0Q,4.5,$$$
Claddagh Coffee,E57pVQIALaavqxkbobVRow,3.0,$
Ben & Jerry's,RHdu4310HUrJbCCw78dmsQ,3.5,$
Tortas Los Picudos,y83gtVEEIpYw6H9kna9WIw,4.5,$$
Saru Sushi Bar,6TL8udi-vy_5rH-wikMSoA,4.5,$$$
Mixt,NJFWFwvP7I4lTm07A67g9w,3.5,$$
Magic Flute Ristorante,JDLbxkEcQE_MakuwZfPcKA,4.0,$$
Michaelis Wine & Spirits,zFRaJAKrDHiVv4iF5qu4TA,4.5,$
Union Square Sports Bar,scTVitzqUXuXiIAFvHebpw,3.5,$
Cafe Venue,9m8-2758IlPHTtP94zBCoQ,4.0,$
Oakes Children's Center,REa4bcSW0zkCDzy7Gy0O4Q,2.0,
Pharaohs Mediterranean Sandwiches,pocVe2xSz38GVH_ctMpq4Q,4.0,$$
California Tennis Club,jlDakFozhgaiuYdlnqGVvQ,3.5,
Church Street Groceteria,Nkq3HnaWhaNs2aaHXauhfQ,4.5,$
Burger King,X9WCWO4eikSkhuy6y2VMcA,2.0,$
,,,
Poesia,1FZM1wOnjMYg0KPSD9qTjg,4.0,$$$
Lelenita's Cakes,0dG1dsLyawvLUSc58goJcw,4.0,$$
The Velo Rouge Cafe,HjKRwtL3gZ2RL3KQULXKsA,4.0,$
Safeway,g5trriJsGRy1S1eFIGilEw,2.5,$$
Thee Parkside,CvpIz9x7Ju2gOsgopNOHDw,4.0,$
North Beach Farmers Market,fxemv3bQbMFKc7Yi1B0spA,4.5,
John Muir Elementary School,2NxTGtdftR_kNJgmCEW2Aw,5.0,
,,,
Cheese Plus,JBXxB40odR2Bvwk9yTXnJA,4.5,$$
Original Perfect Hamburger,COXn4BULAsOTirWRyyvrsA,3.0,$
Pampanguena Cuisine,73VFNuKCwyDzkvyPZ0pIUA,4.0,$$
,,,
Other Avenues Food Store Cooperative,KfLlygYtiiJ8IINsF9O6Cw,4.0,$$
Rumors,5zIbUhiM1L71YKPylYAk_g,4.0,$$
Papa John's Pizza - Cambon,yCaEfwzerj8QFL6rxYPqSQ,2.5,$$
Yank Sing,tWjWAyRbodjg3YPuvdzVdg,3.5,$$
The Rotunda,QhXJqmPoR6jyCf44ck7Sxg,4.0,$$$
,,,
Wipeout Bar & Grill,iaKZgEBfD4Ak4OR2vNKFrg,3.5,$$
La Torta Gorda,KJ60hbQU50Q_TJm9kJezuQ,4.0,$
Lanna Thai Restaurant,6y26VcGgSuiJrcXk6YKXyw,4.0,$
Sophia's Pizzeria,MtO6rzRlT_kJ9_haVlwbPQ,3.5,$$
Children's Fairyland,R7vETirhUSr6oFecTuWZ-g,4.0,
Zero Zero,8skVQNkVBv90iiPtFeSpzw,4.0,$$
Rigolo Café,SA2ylqoib_Vb9R0LmH3HVg,3.5,$$
Cesario's,aQZfzVaKO7vVg4FqnOMtNA,3.5,$$
Lilienthal Claire K-8 School,v3A7pRD2wWqiaJswArDZ7w,1.5,
Marcello's Pizza,AQviX2W0XXJqYtc73KaNxQ,4.0,$
The Wattis Room,ZFPCblaBCsVygGzKhTqRXA,5.0,
Mars Bar & Restaurant,0FU4AMHgNcElMtoXg0Li6Q,4.0,$$
Whole Foods Market,wwAJG12g6UlhShYkKjZBNw,3.5,$$$
Working Girls' Cafe,QOtQMWtBoeoAGWnxxer4Sw,4.0,$$
Marina Middle School,4CrmoxuplMjVr3djXnsYjw,2.5,
Presidio Theatre,E6UOsIzFkwP1zhJjv47Iaw,3.0,
Church Key,52_vX7NA-10b0vRQqb0-kA,4.0,$$
Onigilly,Qv-yh5vmrN7mss3BNsqhQg,4.0,$
,,,
Encinal Nursery,qE1ODPGgjhaZ5BzM00LsHQ,4.0,$$
Panda Express,saMhj8Co8zxIVGHHmKftqg,2.5,$
Jack's Market,bdNAyQz6Rruu2K9un3SeRA,2.5,$$
MarketBar,47kmqCs7XGQHGxwexnbbbQ,3.0,$$
Orchard Garden Hotel,MfwQssrz0Sk3ra2kU3PNUw,4.0,$$
James Lick Middle School,_o8LXLvTMFbC4r7gkDsvbg,3.0,
Cassava,muX0aRES6vsp5DEuJaW_uw,4.0,$$
Vital Tea Leaf,XUOaN3QKGTBkNf3CMuztYg,4.5,$$
Taco Bell,IeW4KfvSr8HVPyskHtgDhA,2.0,$
Yuyu Sushi,xqP8EXQrBkFEwTnjSbMD0w,3.0,$$
Pete's Barbeque,gKaBgL0FS7JBjBAKU69foA,4.0,$
Williams-Sonoma,Zv-JJeYhThTMkMAWhxXJHg,3.5,$$$
,,,
Alhamra,lyFzzkaq7NZ_qW1a68KT6Q,3.5,$
El Tepa Taqueria,osQIVSfUwMKFKng5ehKAbA,4.0,$
Sociale,ZtFGuS4Z3rZ-J3Abw4V-oA,4.0,$$$
Grand Seven Food Liquor & Deli,9TJBGDfAch9k-adFuQ2lEA,4.5,$
Guerrero Shell,2wbo-1059ZC-MODKbqn-3A,4.0,
Krua Thai,7e_4JNiYybBil61dNVHpog,3.5,$$
Plain Jane,2IgUNNcCoUcmhiv5ei-Vlw,4.5,$$
Tenroku Ramen,KJe17Rv76-l-6vMthEEI7g,3.0,
The Sweet House,8yhmSq4jGr2K7SrT5qWScA,4.0,$
Salumeria,B0ky1XDdbutdArJAIXLsJw,4.0,$$
La Mediterranee,oUtNbPtcT-Y1PXSD5PjtCA,4.0,$$
Sun Maxim's Bakery,kWBDP3TampJ03W0Mn9erxQ,3.5,$
,,,
The Fly Trap,MYl6xxo93hNfy8bR0X9yPw,4.0,$$$
Phuket Thai Restaurant,IHcOOCDt_NOENttBE7lWSg,3.0,$
Zabb Thai Cuisine,KLUiOz5L75XeDf_Kaltjxw,4.0,$$
,,,
Cafe Le,vgiU8UE46jooixi8yk2GAw,4.0,$
Bella Trattoria,msT3LrLB4fhN04HYHuFsew,4.0,$$
Hamburger Haven,p8VC6-anSWeT5XLtDO7u4Q,3.5,$
Sheba Piano Lounge,TDG3DA5JtG3fdt4tqYJ94g,4.0,$$
The Buena Vista,wdlyeH5ug7uZpvtb-N97fQ,4.0,$$
Bayside Cafe,IxGgjF0US9_-g13XB1BsKg,3.5,$$
Hornblower Cruises & Events,2pzKNzMZWP4pngfN4DnNzw,4.0,
Sushi On North Beach - Katsu,nCu5bwtvVr04_KvuVGJxBw,4.0,$$
North Beach Pizza,AdGVHby-rwevZ0kzUmmwUg,3.0,$$
Penang Garden,TfnEaxxOWzgiJXTEILUvQg,3.0,$$
Valero A&P Service Center,XkPZt8QjbnZfYpcasJ6F-Q,4.5,
,,,
Tastebuds,0tiSST3GCwTa7eqY6yTlHQ,4.0,$$
,,,
Rooftop School,5iZFcVwgwALHpK6FjhDupg,3.5,
Il Pirata,EnncsZJgZu9a2ixmdner3w,3.5,$$
Bobo's,yNU6sPRWzVl0ngCRqat1TQ,4.0,$$$
Delarosa,QQkroHtwS96-dzMpT4a-DA,4.0,$$
Chevron,RW4SO0bhKXQIjtjWED3EEg,2.0,$$
Chiotras Grocery,GtT2ftGkNUOMjKBm8zmYoQ,4.5,$
Delfina,YqvoyaNvtoC8N5dA8pD2JA,4.0,$$$
Gordo Taqueria,OK8Bx_5-SzmW_qUjiaXqbA,3.5,$
Kin Khao,kqk5BoCJU59MC9fH0IB4wQ,4.0,$$
Angkor Borei,SEDGOmBM_J10LEUR8M-BUQ,4.0,$$
Fort Mason Center Farmers' Market,CbssQg2vNmY3QLyJkdKzBw,4.0,$$
,,,
Alioto Lazio Fish Company,3d4LWIB2DzwiUKoEuK7OkA,4.5,$$
901 Columbus Cafe,8O2Z292anffuimm9OXkbUA,4.0,$
Squat & Gobble,FIERsM_ekDqkvfHUYLGOdw,3.0,$$
Tony Baloney's,UfRtNO0ZPscwVFNQl2ZUcw,4.0,$
Harry's Bar,R-IHnccjb6tXlNXzR-xsng,3.5,$$
,,,
Creative Catering,jG_cURc2ro0JOoleyvlOKA,5.0,
The Plant Cafe Organic,5jAQK1TPVPl_YhoLdnW5Ew,3.5,$$
