name,id,rating,price,review_rating,review_sentiment
Estela's Donburi,akGap5PjAFsH0WcPz47Snw,4.0,$,3.6666666666666665,-0.31684027777777773
Papalote Mexican Grill,jwb3vTh8rn3OsN9wlI56-Q,3.5,$$,3.3333333333333335,0.3178571428571429
Gelato Classico Italian,yHUapaoG0LNKVgUagsFXpQ,4.0,$,4.333333333333333,0.22399999999999998
Pasquale's Pizza,iToTydlu7-NuR_i7yFzV0A,3.5,$$,4.333333333333333,0.0070634920634920495
Alamo Square Market & Deli,LRDLyAKHF77Xx7wQHktOgg,4.0,$,3.0,0.26101851851851854
Java On Ocean Coffee House,8MTMGQc410dLxOMgLINxdw,3.5,$,4.333333333333333,0.25385802469135804
Heritage Restaurant & Bar,J9UxQxX91mgYF7c2HqRAsA,4.0,$$,4.333333333333333,0.003888888888888886
Boudin Bakery & Cafe,TwAMgAYuDdqrINjxtO6b8g,3.5,$,4.333333333333333,0.14381944444444442
Joya Restaurant & Lounge,lQS2YhPTyMlkTbDROjYK0g,3.5,$$$,3.0,-0.06892592592592593
Mike's Liquors,Fw_nW1ctA6z0-Z0un-gx-w,4.5,$$,5.0,0.28055555555555556
White Swan Inn,Uo-mkpbJtxp1kwni3lmpTg,4.0,$$,4.333333333333333,0.16666666666666666
Chowders,oic-xcRpi-yXG3KZ4go0mg,3.5,$$,4.333333333333333,0.33090277777777777
Lotta's Bakery,L-P-Vqy45mTOeYUdLjyMfQ,4.5,$,5.0,0.4804861111111111
Portico Restaurant,Mghn3MQ2WDJoadh25k-Xmg,3.5,$,4.0,0.051388888888888894
Old Skool Cafe,2oj_6uCp4DgVTJhYqEmBbA,4.5,$$,5.0,0.30597222222222226
Cafe Zoetrope,CvmIfaftFA4bp0HBnwQ_bw,3.5,$$,3.6666666666666665,0.41111111111111115
Tanguito,AdupguljIIejtEOnExddkQ,4.0,$,3.0,-0.03611111111111113
Searchlight Market,yS45pX8JMI9ou9ElLdznfw,3.0,$$$,4.333333333333333,0.32166666666666666
Rolling Out,6ZaqeFEkbArybiCf3yAOlQ,4.5,$,5.0,0.3128571428571429
Angel Cafe & Deli,cwFeD_oqUarKPzzoi6KjUg,4.5,$,5.0,0.725
Double Decker,2qv3jQh4qTwgvYuTMBUrHw,3.5,$,3.3333333333333335,0.1425925925925926
AMC Kabuki 8,O7HdPG1c8G0IB3GZc4V2zg,3.5,,2.3333333333333335,-0.07858796296296297
The Deli Lama,Hkzi2jZscbVIWR7LBAO5pw,4.5,$,4.333333333333333,0.34398148148148144
James Denman Middle School,zY-JYud8l1pysOTN8YdbpQ,4.0,,4.0,0.03541666666666667
Mel's Drive-In,gF-ZQLEbx8JWs2Y7GT-GLg,3.0,$$,2.0,0.1544444444444445
Europa Express 2,LzKvTAbofjvN2LAp2OzHZQ,3.0,$$,2.3333333333333335,0.10699999999999998
Nizario's Pizza,08zJLnD6LNHt491Yw68A7w,3.5,$,2.6666666666666665,-0.025115740740740744
20th Century Cafe,7Lmkx9fcBINx6rJOhul3_A,4.0,$$,4.0,0.13861111111111116
Chief Sullivan's,RsxMKMZSCgt8qeCXhvnVhQ,4.0,$$,4.333333333333333,0.4902777777777778
San Francisco Museum of Modern Art,d02DobgJ7kyspSSHz6NrZA,4.0,,5.0,0.21185185185185187
Andytown Coffee Roasters,IoPgRTk7Cs3ydeM5R2NRZA,4.5,$,3.6666666666666665,0.14012445887445887
Golden Eagle Deli and Grill,ISm0E_aa5wb7xL7CHhTl5g,4.5,$,5.0,0.47305555555555556
Spin City Coffee,O6tHtZC9tEfyHjr7gZ0Nyw,4.0,$,4.666666666666667,0.20916919191919192
Lunch Box,IhSxq9nv9M03j7d0TfNEbw,3.5,$,3.6666666666666665,0.14856481481481482
Marco Polo Italian Ice Cream,RrIduU6-SUNCanTEVF-hIQ,4.5,$,5.0,0.2722222222222222
Las Pacitas Salvadorean Bakery,1dkv-1Ub_DBqaxuDioP6Yw,4.0,$,3.3333333333333335,0.2625
Henry's House of Coffee,CAaCt-zyjxenxdWL2TnQRg,4.5,$,4.666666666666667,0.2997222222222222
Goat Hill Pizza,gVikx9Ad2aAVv0BXnJJPKw,3.5,$$,3.3333333333333335,0.011458333333333348
Muskaan Cuisine of India,nNxR_L7zdLfVlPiqzNJivg,1.5,$,4.0,0.20055555555555557
Benihana,9jciOppXj7bEOtLyL3I2HQ,3.0,$$$,2.6666666666666665,0.07722222222222222
El Salvador,9-CeNEsmzKh8zrLNU0Ujbw,4.0,$,4.333333333333333,0.255
Town's End Restaurant & Bakery,S6yq--21j7fFadh-aXBtRQ,3.5,$$,3.6666666666666665,0.31145833333333334
Catering With Style,wRXyHTpJMvfX3L35qgOX9g,4.0,,4.0,0.0
Caffe Trieste,j9EVcmunMUIFut_EpsYrog,4.0,$,2.3333333333333335,0.46666666666666673
Chinese Education Center Elementary School,815qChe2-zZxDPqC0Ojvhg,4.0,,3.6666666666666665,-0.1573611111111111
Cafe Pellegrini,m2VZS2WV75xoZhDRRBWFaw,3.5,$$,3.6666666666666665,0.11936728395061731
Bean Bag Cafe,EbBEbroBw1k_g5Aqokk0rA,4.0,$,4.0,0.34270833333333334
Scoma's Restaurant,jqEpBbf_qNfWuz_GBkwCjw,4.0,$$$,4.333333333333333,0.1875
Two Jacks Seafood,jnwvfL75CfMAENBAOlXUJQ,3.5,$,3.6666666666666665,-0.15124999999999997
Acts Full Gospel COGIC,Zy51NAmMV2jaW5D3bHmQtA,4.5,,5.0,0.2064814814814815
The Keystone,-e-ClE2mUzuwE3KFiA1GAQ,4.0,$$,4.0,0.04904040404040403
New Hing Lung Restaurant,YA_IfP1_x89yjxzKGn1QyQ,3.0,$$,2.3333333333333335,-0.09814814814814814
The Yellow Submarine,o0SCABG4LGBKmIjiIB6WIQ,4.0,$,3.3333333333333335,0.2904938271604938
Rosa Parks Elementary School,_ijpQg-C8ulZr4DfaAlaEQ,5.0,,5.0,0.4746031746031746
Calzone's Restaurant,eIp-wW02p_jcrZ2atZGDRA,3.5,$$,3.6666666666666665,0.12055555555555557
Mow Lee Shing Kee & Company,aNLcidL3QVAkPC84siTA0g,4.5,$,4.333333333333333,-0.03333333333333333
Olympic Club,A3y2SOfn4s1UIY0EXQPVlw,4.5,,5.0,0.19722222222222222
Mona Lisa Restaurant,bC3FfFqfaQu7gZznjkmt9Q,4.0,$$,4.0,0.21904040404040404
Little Joe's Pizzeria,tpKQsdpEQWEW4mzkKRUCEg,3.5,$$,4.333333333333333,0.03416666666666666
Wayfare Tavern,ykvr3ib1gHQHI4tznSn8iA,4.0,$$$,4.333333333333333,0.3666666666666667
Andersen Bakery,FTir7qcSlmO3il2rSi0urQ,3.5,$,3.0,0.3119791666666667
Mission Minis,eHlz_z85nrozA8WaCCELfg,3.5,$,3.3333333333333335,0.21562499999999998
The Pig & Whistle,eozQsh2UnHM9aok46zGgyA,4.0,$$,3.0,0.23690476190476192
Simmer,j6ai1xeJfMjbB3MWVfYWBA,4.0,$$,3.3333333333333335,0.10337301587301591
Sweet Chinito Coffee,P8zfrRHemETl3gYFY5FFNA,4.5,$,5.0,0.6082899305555555
The Olympic Club,Pc4WNPpkhK44ItPcq9EGGA,4.5,,4.666666666666667,0.49361111111111117
Inga Donut,TnknJjVTPTOj3yp9-KEFSA,2.5,$,2.3333333333333335,-0.14027777777777778
Garfield Elementary School,ejECoLnbcvSNnQz0fZorPg,5.0,,5.0,0.17430555555555557
Rooftop School,5iZFcVwgwALHpK6FjhDupg,3.5,,2.6666666666666665,0.3358333333333334
Steins,quQ1dJKZbciu7__7WKjE_w,4.0,$$,4.666666666666667,0.4436111111111111
The Brandeis School of San Francisco,KzkZH1SClk0tE2umstwNdg,3.5,,3.6666666666666665,0.35111111111111115
Umi,Wsf3kSGsWAc5SkvM41A2eA,4.0,$$,4.0,0.04485449735449737
Jackson Fillmore Trattoria,yhOdQqSZpK7LmRlFzKnbYQ,3.5,$$,4.0,0.12589285714285714
Amphawa,_vezeQfs2sWv70P1BXOl8Q,4.0,$$,3.3333333333333335,0.2806150793650794
Courtyard by Marriott San Francisco Fisherman's Wharf,xij-evVK6YrU5b1_TKAqsw,3.5,$$,4.333333333333333,0.43598484848484853
Cafe Playfield,yuLdgF0wGNdPufbIl7MIsw,2.5,$,2.6666666666666665,0.4275793650793651
Cafe Enchante,MNE2e4UoORx_JqJzKTkRlQ,4.0,$,3.6666666666666665,0.3315830498866213
John O'Connell High School,PNR6-MwjgdKpKXWkYpm3BA,4.0,,4.0,0.5459054834054834
Sammy's on 2nd,eZ2_6Wx-Lqp_mLtG6-zzTg,4.0,$,4.333333333333333,0.6194444444444445
Marina Supermarket,Y8ZJNrzTPv7_fE6uQUwHEQ,4.0,$$,3.3333333333333335,0.3138650793650794
Tartine Bakery & Cafe,ri7UUYmx21AgSpRsf4-9QA,4.0,$$,4.666666666666667,0.29444444444444445
Twirl and Dip,zo9mfoBtRLa56dAgGXq-Nw,4.5,$,3.6666666666666665,0.39261363636363633
Noc Noc,JlhJM4ulY5sHsLcUiENpCQ,4.0,$,3.6666666666666665,0.25333333333333335
Galileo High School,HhUxd30KD-YMvzhFCfmONw,3.0,,2.3333333333333335,-0.13333333333333333
Four Star Theatre,ujcjhdqASXV5G1S4Gemq3A,3.5,,4.666666666666667,0.15768353174603175
Nabe,NI49vg3BRErnPDDytqgkYQ,4.0,$$,4.0,0.2076388888888889
Boudin Bakery & Cafe,HYJm9K4X4G6scmjIOexe3g,3.5,$,4.0,0.3277777777777778
Fat Angel,W0mlelgnkSPU3ELhyzkXHA,4.0,$$,4.333333333333333,0.43416666666666665
Mi Pueblito Market,wyp6ih4K_r6PkS-Le5cxLg,3.5,$,4.333333333333333,0.45104166666666673
George R Moscone Elementary School,-VkqtzK8c0EDLI2BM8YRsQ,3.0,,3.0,0.5
Shell,kiPIXPNKE6MT0M5JAjc7pg,1.5,,2.0,-0.030555555555555548
Velvet Cantina,jHCtJJycHt5DLAlPjQ0PoA,4.0,$$,3.0,0.2658994708994709
Mission Street Pantry,UgH7AknVzB6bRujt625jPw,3.0,$$$,3.0,0.4166666666666667
Grateful Dogs Rescue,-UXTETqjCqKVER1ljvluMg,5.0,,5.0,0.2176388888888889
Cherry Blossom Bakery,z8yCIEQwinVk0-JDd_yXtQ,4.0,$,3.6666666666666665,0.17013888888888887
VinoRosso,cJPJfRHoQl0W3U2QkRhrdg,4.0,$$,4.333333333333333,0.6011904761904762
Lucca Ravioli Co,AH2lEHfc0nX42ACnjBm__g,4.5,$$,3.3333333333333335,0.3367063492063492
Bret Harte Elementary School,Nsn1lCdRQzgUFDN8u8IVbQ,5.0,,5.0,0.640625
Cafe International,6iR0zBfiup79DErYKAXY0Q,4.0,$,4.333333333333333,0.19261243386243387
Sing Sing Sandwich Shop,DfPLBY50sx7-A1aI0wmoLg,4.0,$,4.333333333333333,0.24365079365079365
Quickly - Kobe Bento,s2noUNveNyXYZyVqXGjcNQ,3.5,$,3.3333333333333335,0.2795138888888889
Baker Street Bistro,xc9iz3CT9v133LFdjhOZcQ,4.0,$$,3.6666666666666665,0.008571428571428582
Pancho Villa Taqueria,UjjNgzBFAVXF3iVXPVjH_Q,4.0,$,3.0,0.3066137566137566
Moulin Rouge Restaurant,Bsh2ZpvfraCwDXEKuqP9KQ,4.0,$,4.666666666666667,0.5047222222222222
Four Barrel Coffee,E8RJkjfdcwgtyoPMjQ_Olg,4.0,$,3.6666666666666665,0.21157407407407405
Blue's Chocolates,JyhYPrYGilzmeGvm26JVVw,4.5,$$,4.0,0.27688492063492065
Cadillac Grocery,MgdK-BY8VeqkULVoheIjLA,3.5,$,3.5,0.06979166666666667
Norm's Market,Aw_dPXK4bOIB0GxEio4Msw,4.5,$$,3.6666666666666665,0.19999999999999998
Pacific Food Mart,OszsET0UWoIeCQ4YVxhPWg,4.5,$,4.0,0.10289351851851851
Rita's Catering & Eatery,CrXJso0vAbUXFv5cunoeGA,4.0,$,3.6666666666666665,-0.13333333333333333
Dolce Spazio Dessert Cafe,vlB-9OMT_vvWfb4wH-Ya9A,4.0,$$,4.333333333333333,0.4688888888888889
Hard Knox Cafe,8pZevgVXucZStPwUYPfAkQ,4.0,$$,3.6666666666666665,-0.07888888888888888
Abraham Lincoln High School,xY0nZ1E5kQg5nDXQd1U9jQ,3.5,,3.3333333333333335,0.3687500000000001
Curry Senior Center,YfEbpD1e2UdjAqIy5Yn2Xw,5.0,,5.0,0.30902777777777785
Love N Haight Deli,oY2Jvi31y-7qMctAHR8Wnw,4.0,$,4.333333333333333,0.37291666666666673
Station Cafe,Afxh_yKTWvDl0VtT0xCUvg,3.5,$,3.0,0.5814980158730159
Supreme Crab,fHU0nD8amfRQGKIAfV7kdw,4.0,$$,2.6666666666666665,0.1253472222222222
Sushi Zen,6bHDla2n0mBXkeNmsM8_dw,4.0,$$,3.3333333333333335,0.3638086419753086
Italian-American Social Club Of S F,h2nqqNtrmTjZTMMV_pjGqQ,4.5,$$,4.0,-0.01471696127946128
Auntie April's Chicken-n-Waffles,5nmJoZWnYKl6pAi7mMMsUg,4.0,$$,4.0,0.12222222222222222
Shaw's San Francisco,XsiCbtGKRRJd3wQlwx99vQ,4.0,$,2.0,0.01833333333333333
Arsicault Bakery,1U9_ZNruMLf4EL0pMoxb_w,4.5,$$,4.333333333333333,0.327037037037037
Kasa Indian Eatery,Pvr9hnB4RP54crj4gdTUag,3.5,$,2.3333333333333335,-0.08322222222222221
Yumma's Mediterranean Grill,yxfq9eICLD5M4Sw5Fddc0A,3.5,$,3.3333333333333335,0.42037037037037034
Patxi's Pizza,mMbfBqC3RHiGWGZoY0eWCg,3.5,$$,3.0,0.26173941798941797
Cable Car Corner,O1baF6z-vMnyaULoGFKT6g,2.5,$,2.0,0.12526455026455027
Réveille Coffee Co.,cQfRu22j4nAuycKWHexAIA,4.0,$$,4.0,0.2657407407407408
Goemon,9t3DWuROXOrvioDxG9R59A,4.5,$$,4.333333333333333,0.3873809523809524
InterContinental San Francisco,5c8wh5-BXxbKrCEg1uGuxw,4.0,$$$,4.333333333333333,0.22317460317460316
Liang's Food,yjZq4NlO_WwjNr3lniFNww,3.0,$$,3.0,-0.08956807081807082
Donairo's Pizza,uyNbpsDWXXoIhY9nKdAFpw,4.0,$,4.666666666666667,0.061111111111111116
Hayes Market,aLjKukAMITUA6mNTq0AbNg,3.0,$,2.3333333333333335,0.10722222222222223
Flour + Water,qs7FgJ-UXgpbAMass0Oojg,3.5,$$$,4.666666666666667,0.13796296296296295
The Cypress Grill,IGXlabFSIPGG85twYOSGzw,3.5,$$,3.6666666666666665,0.2751851851851852
Amarena,SIlvau33Tsp5IuEEmGf46A,4.0,$$,4.666666666666667,0.2906944444444444
Cigar Bar & Grill,8rwcx4ZwW_tEj4onnXnEiw,3.5,$$,3.0,0.4208333333333334
Farley's,LPlebkRnRpmbrjz9Z8sYPg,4.0,$,4.333333333333333,0.3663888888888889
Bottom's Up,aG0R24iGkSdQARo_9h_NOA,3.5,$$,4.0,0.06666666666666667
Bacon Dog Cart,89lcibUju_4PqUrZ10w71w,4.5,$,4.666666666666667,0.27291666666666664
Yuubi Japanese Restaurant,s2f2diwImCaaui2SDpNh-A,4.0,$$,3.3333333333333335,0.036111111111111115
Yuet Lee,zWYyO-Y5eO1C8A2kW1ZhVQ,3.5,$$,3.6666666666666665,0.2216049382716049
Haight Street Market,Yi37TP021npWZsOPeZ2Xqw,4.5,$$,3.0,0.059722222222222225
Restaurant Pupuseria Ilobasco,XXwjqXpoBMDJo7Ukxcw_Zw,3.5,$$,3.3333333333333335,0.20393518518518516
Dartealing Lounge,xVqhyeFFo3dBc8PLk7DEVg,4.0,$$,5.0,0.17777777777777773
Ploy II,-mUqJ1wTUEC-_8qVR2NWHQ,4.0,$$,4.333333333333333,0.40480158730158733
Ristorante Marcello,gyZz8yFrX4FN7TF1-ULW5A,4.0,$$,2.6666666666666665,-0.029419191919191925
cozy Cable Car Cafe,dxOJrezNTuuD8OEOywMrCg,3.5,$$,4.0,0.04406565656565656
Rhoda Goldman Plaza,KJAFlcgXnGTww96Z0zDFdA,3.5,,3.6666666666666665,0.2918181818181818
Domo,xeRy4mjZWczet5V9Jtmx1g,4.0,$$,3.3333333333333335,0.5444444444444444
Safeway,eZdJXs2dRkyhtzbG0AT5vQ,2.5,$$,3.0,0.04742063492063492
Hong's Kitchen,IvxDp_xNPHVjb2qar-N-Ig,3.5,$,4.0,0.34170875420875424
24th Street Cheese Company,S9tQuE6NntybvNo3vEgL9Q,3.5,$$,2.3333333333333335,-0.11976190476190474
"Palace Hotel, A Luxury Collection Hotel, San Francisco",l9Jjhf6etOB1k5SDrmfO5A,3.5,$$$,5.0,0.30833333333333335
Glide Memorial Church,Y4-nrUHauQcrH74z430v0g,4.5,,4.666666666666667,0.07430555555555554
Turk & Larkin Deli,b1Y_BNGcGuH07N3GV9bPHg,4.5,$,4.666666666666667,0.08525297619047621
Sherman Market,p-YhAX9HsehYM10lmWluiA,4.5,$,3.6666666666666665,0.18074074074074073
Super Sam Food,S_HWR_cXRoD8nUrhL2c5fw,4.0,$$,4.333333333333333,0.2831018518518518
Kichi Grill,w31yredwoqFFaB7bynt8sw,3.0,$$,2.6666666666666665,0.09999999999999998
The Original Ghirardelli Ice Cream & Chocolate Shop,vzBSlQezq2GJkDeqBQxdtw,4.0,$$,4.0,0.15800705467372134
Pearl's Deluxe Burgers,TRBP1G1l8vZkjgfqdx96Cw,4.0,$$,4.333333333333333,0.3263888888888889
Xanath Ice Cream,y1CtMGY68B5ZJeH82ok8HA,4.0,$,4.333333333333333,0.3131481481481481
Carmelina's Cafe,sIfO4yZJ9HWBS2xnVYm4ag,2.0,$,2.3333333333333335,0.30297619047619045
Hops & Hominy,AoxdFkE06fQs_ZP0S0VRPw,4.0,$$,4.666666666666667,0.19722222222222227
Gordon J Lau Elementary School,QGhkvHnoJJ3SYqivDd8tag,5.0,,5.0,0.36157407407407405
Hazel's Kitchen,1HEjxY-yIGJJ4Uh1SJDLxw,4.0,$,5.0,0.1595959595959596
California Produce,W0yaC82NMAoDIzlhFduYeA,4.5,$,4.666666666666667,0.2336111111111111
Hillwood Academic Day School,gxWwsVwztHwGWuRJE7OLww,5.0,,5.0,0.1361111111111111
Roxie's Market & Deli,0xpUthb-IYVJRwxdB2wvNA,4.0,$,3.3333333333333335,0.31363309970452824
Bobo's,yNU6sPRWzVl0ngCRqat1TQ,4.0,$$$,4.666666666666667,0.14277777777777778
Taza Smoothies & Wraps,GIjfj-L-0nDOkLSukl9N7g,3.5,$,2.6666666666666665,-0.13333333333333333
Clay Theatre,gykd793r5uwi6p2zVxu8Nw,4.0,,3.6666666666666665,0.0496031746031746
Tacos San Buena,VhHqbhSwCKDaRK0KAmpjGA,4.0,$,4.333333333333333,0.15439814814814815
Orexi,Du3-fALBKDhn0osed2kOpg,4.0,$$,4.333333333333333,0.16413690476190476
L’Ardoise Bistro,9yM20-7fj4LMrOO30nqkBw,4.5,$$$,4.0,0.21255555555555553
Vieni Vieni Lucky Spot,mj025BcDs8nsvOZvb8xvbA,4.0,$,4.666666666666667,0.38090277777777776
Extreme Pizza - Fillmore District,ZatXLL5acJQlOBo_EqhFiQ,3.0,$$,3.6666666666666665,0.2759259259259259
La Mejor Bakery,t4WcuNvabx5OoWYv5YOZkw,4.0,$,4.666666666666667,0.048263888888888884
Garden of Eden,DxgBEcbyikLXxBKJY-dJiw,2.5,$$$,3.3333333333333335,0.3093121693121693
Frances,dMlsQsPU8Y_oiPYC5hHi2A,4.5,$$$,3.6666666666666665,0.3736111111111111
Mozzarella Di Bufala Pizzeria,QHeiQgLRI1aktqigtx3Muw,3.5,$$,4.333333333333333,0.1624007936507936
Super Mira Market,9PhrFgMv94H6iWHjpL8SZA,4.0,$$,4.666666666666667,0.15185185185185185
Nick's Foods,W6XqNOrkcNGe30vUHAd_kg,4.0,$,3.3333333333333335,0.013333333333333345
Matching Half Cafe,7jCbynLs9w6C_ZG9vGjGhw,4.0,$$,4.666666666666667,0.32537037037037037
New Sun Hong Kong Restaurant,tM6g-7Yh2zuqOalPw2_itw,3.0,$$,3.6666666666666665,0.1247089947089947
Alamo Square,HSLPjCmw6r_LrzmrNVScsw,4.5,,4.666666666666667,0.41717171717171714
Ariake,kd4Xqgpkkv5vftm2ayCWrA,4.0,$$,5.0,0.3326388888888889
Daniel Webster Elementary School,5mmoOrJ1AAWdiYhZBsw5UA,4.5,,4.333333333333333,0.3520833333333333
Tope,MyboQThGWO1z470Btk3iwQ,4.0,$,3.6666666666666665,0.10164141414141416
Giant Scoop Cafe,-pt_Hox9jyNvY9rpo3ZoiQ,4.0,$,3.3333333333333335,0.017499999999999998
JB's Place,bJNVd1HqilRD3F9RO3t20g,4.5,$,4.333333333333333,0.34755892255892257
Le Petitt's Kitchen,au6IWLg6TlCK7z-QYgTIEA,4.0,$,4.666666666666667,0.3772222222222222
Zazie,gqVl3RprESEqkIPeJH0yOg,4.0,$$,4.333333333333333,0.2902777777777778
Shanghai Dumpling King,WLVcFNJnnkfig_ASwwt86g,3.5,$,4.333333333333333,-0.03845238095238095
Washington Bakery & Restaurant,aHnXmu0YUUg5WW_ERihxTw,3.5,$$,2.3333333333333335,-0.01574074074074075
Beach Street Grill Restaurant,nY3qsB75yCrOiTZcsrzFDw,4.0,$$,3.6666666666666665,0.27111111111111114
Cafe Isabella,3fAm4LkrGUbjXM6eMonBEA,4.0,$,4.666666666666667,0.371875
Superior Palace,aiASj7pJtkGJQfOOmyz5bA,3.0,$$,2.3333333333333335,0.20927777777777778
Golden Kim Tar,ZajCfjeJaHdakadUMYT9Dw,3.5,$,4.333333333333333,0.2312169312169312
Just Won Ton,rVEilABR3QhuYL1qc5R9gA,3.5,$,3.6666666666666665,-0.047499999999999994
Sequoia Hospital,n29sOQcwvU1-Oo964DtnQw,3.5,,2.3333333333333335,0.041666666666666664
Rubin's,rQ0IS-WDra4BuF0qQkVQKQ,4.0,,4.0,0.475
St John's Snack Bar,wQeKU_F1s-hIp97oI-ROog,1.0,,1.0,0.0
Lai Hong Lounge,Uh8PqobH8dQDAkvlQr4v9A,3.5,$$,4.333333333333333,0.315
Grove Street Market,w8BHtKaXLKXJwn8p0RShGw,4.5,$,4.333333333333333,0.13819444444444445
Ristorante Milano,v1aUahwzM8CTeLA0O7J8ww,4.0,$$$,4.666666666666667,0.33388888888888885
La Briciola,iH0f1TMuwLOb5hXz4Y4UOA,4.0,$$,4.666666666666667,0.3580479969765684
Mission Bowling Club,hEXhf40Y9PdnYJzT_LEJlg,4.0,$$,4.0,0.07291666666666667
Superb Garden Grocery,YNJPkeSlHjT5Q5hqpKaTbw,4.0,$,4.0,0.2592648423005566
Royal Market & Bakery,BCUDKv2SznEp1GZuCrIZvg,4.0,$$,3.3333333333333335,-0.056051587301587304
Marina Deli,imuT3pLHVFscv_z74lGYDQ,4.5,$,3.0,-0.030277777777777792
Safeway,QUfQllPmeVed-U6QzEa9EA,2.5,$$,3.0,0.0
Golden Produce,BTPsv5-vBA_HU3mQ2KSnrA,4.5,$$,5.0,0.4641414141414142
ilana's Coffee,r2VvA24rgH-42Bo2ZeOU9A,4.5,$,4.666666666666667,0.18462962962962962
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,4.5,$$$,3.3333333333333335,0.2837301587301587
Sunstream Coffee,rJuREfb9mZTCNgXDsOPLtw,4.0,$,3.6666666666666665,0.1027777777777778
Za Pizza,WKJzi4g1OGp1nW_6ZJD_rQ,4.0,$,4.333333333333333,0.33078703703703705
Rutily's Market,pkrvLo1Cx-YDPHBaReHXQA,3.5,$$,2.3333333333333335,0.16319444444444442
Crissy Field,MKqtBlDciknkwW0q_Xa-Ow,5.0,,5.0,0.05787037037037037
Cafe Ethiopia,O-UenHinrjyX1poNa4Cafw,3.5,$$,2.6666666666666665,0.08462962962962961
"The Ritz-Carlton, San Francisco",fLDCEHARDXiGYiOsHisQ5w,4.0,$$$$,5.0,0.42297619047619045
Emporio Rulli Union Square,_MB9ozh0K7trfu9y8aCk3A,3.0,$$,3.6666666666666665,-0.08611111111111112
Seakor Polish Delicatessen,R7SY08-_gSprgK1jeXfh0A,4.5,$,5.0,0.32583333333333336
Kissako Tea,KKD4YiUXJ__ihFgUCJdo6Q,4.0,$,3.0,0.03774999999999999
Super Duper Burgers,CR5_3AHC-CqySDwOrynxWA,4.0,$$,3.6666666666666665,0.2441851851851852
Waraku,IdqBJvRIA0YPwLZaoUNM0w,3.5,$$,4.0,0.20396825396825394
Love + Propaganda,vozKiXdySs9J7toN-tIeSg,2.5,$$,2.3333333333333335,0.19972222222222222
Missionaries of Charity,zp5ILr77MNhRUDjflfu2Pg,5.0,,5.0,0.026666666666666655
W San Francisco,Bab9bdd3SUkXPo6jIVO55Q,3.5,$$$,4.333333333333333,0.5328282828282829
Tower Burger,zriqhz9jWIY0Y-PXBnLDCw,3.5,$$,3.3333333333333335,0.1965488215488215
Comstock Saloon,fL02NLRFLMQT7Pot44gxhA,4.0,$$,4.333333333333333,0.42733333333333334
Mike's Market,OmdHCtqseHAuuuAv3kO5ww,4.5,$$,4.666666666666667,0.09360119047619046
Pluto's,PuOsLglHAg0kpHVvGj2new,4.0,$$,4.666666666666667,0.35555555555555546
TEL HI Neighborhood Center,iDcuq2uGyBURPTdlzWEGGQ,5.0,,5.0,0.31237373737373736
Courtyard by Marriott San Francisco Downtown,DiGF0Ci7ncPR6b-Wwap5Qw,3.5,$$,2.6666666666666665,-0.03703703703703703
Noodle City,rBFkRnxemWneAY9QbHRRlg,4.0,,4.0,0.75
Prima Cafe,J55irzYC5kxIIE7bS0raJQ,4.5,$,4.666666666666667,0.15742424242424244
Station Cafe,Afxh_yKTWvDl0VtT0xCUvg,3.5,$,3.0,0.5814980158730159
Bakesale Betty,PkLfjhJ_XExjwARO1RkQIw,4.0,$$,5.0,0.10277777777777779
The Westin St. Francis San Francisco on Union Square,kmkM0EFlpK1HM_Tk4AlZ2w,3.5,$$$,5.0,0.41944444444444445
Caffe Bianco,uxsyxN9uJZoZ5jobVBM3sg,4.0,$,2.6666666666666665,-0.06645833333333336
Farm : Table,TcbKvh-e1lxywJuN6in5JQ,4.0,$$,3.6666666666666665,0.4417777777777778
The Dry Dock,29ZIguvO_IenVwEVrDQihQ,4.0,,4.666666666666667,-0.029603174603174586
Calabria Bros,EJT4D7B5__hwzdF6eE8Byg,5.0,$,5.0,0.244484126984127
San Francisco Zoo,EnClsPfQ3j-9triBsg3YnQ,3.5,,2.3333333333333335,0.1177777777777778
Ristorante Parma,mf8cgiuuHtO8aDQf1QUXWg,4.0,$$,5.0,0.3055555555555555
Omni San Francisco Hotel,sEoSdQUjmShqU6cas4AP9Q,4.5,$$$,3.3333333333333335,0.2837301587301587
Manzoni,pf_1RlNcUfs9KkntxVQFmA,4.0,$$,3.6666666666666665,0.16462962962962963
Azucar Lounge,dO2SzJmsckHFkk_gmasNKw,4.0,$$,4.0,0.259375
Reliance Market,eDN8ERIlNUKJEznK8up1gQ,3.0,$$$,2.3333333333333335,0.1855218855218855
Vanida Thai Kitchen,uauHhqLPVP0ug-_qCzzT9Q,3.5,$$,4.666666666666667,0.39132395382395374
South Beach Cafe,Bx43nzquUrP60pl8WXRzBQ,3.5,$,3.0,0.2088888888888889
Neighborhood Baptist Church,lSouP3oRYPfETANMQUAMtQ,5.0,,5.0,0.27885251322751325
Blush!,qz3acsikrI1Ax1eXc3UdWw,4.0,$$,4.666666666666667,0.231415343915344
Julia Morgan Ballroom,sFfiQXWWHcoC9VO3HFobUw,4.5,,4.333333333333333,0.1498015873015873
Cal-Mart Supermarket,Gs1nRvjI1BBCEDIwTzEJpw,3.0,$$$,3.3333333333333335,0.4615079365079365
